acc_x, acc_y, angular_z, stamp, 
0.016604602336883545, 0.13224166631698608, 0.7743910541684609, 1759497052713540897, 
-0.24920016527175903, 0.3633536100387573, 0.7866344477590239, 1759497052743588054, 
0.3561787009239197, 0.45376062393188477, 0.7562168048312811, 1759497052773593534, 
-0.046858012676239014, 0.19651299715042114, 0.702438967693202, 1759497052804007646, 
-0.0703897476196289, 0.1815251111984253, 0.6596181046069832, 1759497052836397244, 
0.21327269077301025, 0.10249507427215576, 0.804120990777567, 1759497052863754914, 
-0.16143518686294556, 0.37655091285705566, 0.7476249723509996, 1759497052893626170, 
0.3401646018028259, 0.6734747290611267, 0.7426078421721457, 1759497052923648432, 
-0.11216896772384644, 0.03890872001647949, 0.7537487430730323, 1759497052953666424, 
-0.22266757488250732, -0.02276754379272461, 0.754331096444628, 1759497052983696130, 
0.12092429399490356, 0.184533953666687, 0.7453059373493695, 1759497053013725067, 
0.0133095383644104, 0.733180820941925, 0.7040283095501876, 1759497053044772441, 
-0.21527892351150513, 0.2428264617919922, 0.6705406255447055, 1759497053076687450, 
0.20423376560211182, -0.014318883419036865, 0.8353218594581598, 1759497053103870652, 
0.11228716373443604, 0.5254579186439514, 0.7850435687990234, 1759497053143791262, 
0.04769629240036011, 0.2447453737258911, 0.7511004782970837, 1759497053173832272, 
-0.0019971132278442383, 0.00472646951675415, 0.7474462260980703, 1759497053204017812, 
-0.2961539030075073, 0.07572680711746216, 0.7060691345279635, 1759497053236732696, 
0.3060802221298218, 0.5828215479850769, 0.8473776843675042, 1759497053263910820, 
0.17102336883544922, 0.25960540771484375, 0.7534746803227221, 1759497053293847092, 
-0.38757336139678955, 0.1710314154624939, 0.7362661742777225, 1759497053323875518, 
0.2693285346031189, 0.38649696111679077, 0.753448525921405, 1759497053353927572, 
-0.3934502601623535, -0.03603768348693848, 0.7528433425211575, 1759497053383888345, 
0.26947593688964844, 0.5729109644889832, 0.7445324104516831, 1759497053413918204, 
