x, y, theta, stamp, 
0.7116235494613647, 0.5991420745849609, 0.8763099717372715, 1761317281806293667, 
0.7287480235099792, 0.6188027858734131, 0.832658128200393, 1761317281906442820, 
0.7448670268058777, 0.635654866695404, 0.8026813995443638, 1761317281996750064, 
0.7651932835578918, 0.6555124521255493, 0.7626182263259517, 1761317282107353688, 
0.784334123134613, 0.6726603507995605, 0.7193526174858128, 1761317282206318218, 
0.8040739893913269, 0.6889904141426086, 0.6711175522518373, 1761317282306396777, 
0.8259298205375671, 0.7051848769187927, 0.6266083126694647, 1761317282417126378, 
0.844193696975708, 0.7175576686859131, 0.5960852493601112, 1761317282506305367, 
0.8644899129867554, 0.7304570078849792, 0.5607554247347188, 1761317282606309254, 
0.8850504755973816, 0.7424753904342651, 0.5292140660531579, 1761317282706328977, 
0.9030383825302124, 0.7521854043006897, 0.5013950040328253, 1761317282796993242, 
0.9247523546218872, 0.763090193271637, 0.47268664968151924, 1761317282906329269, 
0.9444563388824463, 0.7724311351776123, 0.4502514220538287, 1761317283006329013, 
0.9636069536209106, 0.7812991738319397, 0.437412946155028, 1761317283106413429, 
0.9809184074401855, 0.789072573184967, 0.42767442162102365, 1761317283196349996, 
1.0019265413284302, 0.7981643080711365, 0.4127768912133761, 1761317283306314010, 
1.02061128616333, 0.806018590927124, 0.4002643890116509, 1761317283406317632, 
1.039271593093872, 0.8136292695999146, 0.39375065696850386, 1761317283506446160, 
1.0565776824951172, 0.8202856183052063, 0.3861541211697402, 1761317283596322872, 
1.0766092538833618, 0.8280413150787354, 0.3755447366306736, 1761317283706343544, 
1.0951238870620728, 0.8350759744644165, 0.36338842683121564, 1761317283806482361, 
1.1134636402130127, 0.8415738940238953, 0.3444962159297418, 1761317283906448093, 
1.1292634010314941, 0.8467823266983032, 0.3247067516986066, 1761317283996517879, 
1.1489880084991455, 0.8528783321380615, 0.30892105629679967, 1761317284106473952, 
1.1667762994766235, 0.8581543564796448, 0.29534087831235667, 1761317284207081511, 
1.1842278242111206, 0.8630508780479431, 0.2798283739181644, 1761317284306460689, 
1.1999022960662842, 0.8671629428863525, 0.2676648933122834, 1761317284396405401, 
1.2189323902130127, 0.8720494508743286, 0.25350626592857367, 1761317284506361793, 
1.235385775566101, 0.8759642839431763, 0.23839307339313148, 1761317284606892576, 
1.2525194883346558, 0.8798816204071045, 0.2297155852690472, 1761317284706452529, 
1.2676753997802734, 0.8829600214958191, 0.22798873934393968, 1761317284796463370, 
1.2855677604675293, 0.8869969248771667, 0.222953621250105, 1761317284906770230, 
1.3018908500671387, 0.8903042674064636, 0.21489766079005512, 1761317285006847511, 
1.3177369832992554, 0.8936088681221008, 0.20929264781711665, 1761317285106361191, 
1.3314785957336426, 0.8965622186660767, 0.20864806273700404, 1761317285196798403, 
1.3486920595169067, 0.8998218178749084, 0.2003916193007143, 1761317285306620827, 
1.3639264106750488, 0.9028163552284241, 0.1947515507942289, 1761317285406711193, 
1.3788247108459473, 0.9057541489601135, 0.1940035770208867, 1761317285506600314, 
1.3924559354782104, 0.9082843065261841, 0.18515603311571646, 1761317285597306779, 
1.408578872680664, 0.9109299182891846, 0.17821830954743306, 1761317285706514934, 
1.4235244989395142, 0.9134495854377747, 0.17190114896433076, 1761317285806505611, 
1.4379714727401733, 0.9159523844718933, 0.16432913235856847, 1761317285906536126, 
1.4509731531143188, 0.917852520942688, 0.15865307562831915, 1761317285997342167, 
1.4664922952651978, 0.920159637928009, 0.15224487856234037, 1761317286106437753, 
1.4804188013076782, 0.9220648407936096, 0.14481591920622677, 1761317286206412276, 
